source_fare,time_diff
3514,5021670099000000
1510,5367250835000000
4888,3293620822000000
4888,3293576233000000
4353,96878956000000
4006,3466448370000000
4168,1047205829000000
3449,1565588333000000
3449,1565467889000000
5579,2083867886000000
3535,9859945863000000
3535,9859927606000000
8071,183167596000000
3535,9859915093000000
1586,2256670986000000
4740,5453465793000000
3660,960691537000000
5813,2170263423000000
5046,10723852499000000
1622,3811853264000000
5031,5885418351000000
5031,5885402548000000
3535,9859791451000000
5580,2429445084000000
2366,183022596000000
2938,10243276000000
3300,10211253000000
3607,5885383296000000
5437,10118973247000000
8202,4848480278000000
2093,1133320807000000
2356,960475826000000
3696,2602178922000000
2725,2602113513000000
1899,10169989000000
5345,10085133000000
5013,7181264142000000
2124,10063534000000
2529,14438856457000000
1622,3466022499000000
2255,3293163891000000
2865,1910826584000000
3064,269208732000000
3045,269202841000000
3638,1305982853000000
1456,2602041582000000
5531,9927713000000
7212,960327711000000
2212,3120327705000000
6216,787553735000000
3667,182753735000000
2255,3293148678000000
4404,4761947546000000
2419,3206742618000000
2212,3120308538000000
2938,182726580000000
2938,182715750000000
6160,1046700770000000
5626,3897853439000000
2340,355453436000000
3844,7785853436000000
3584,1133095969000000
2678,5193895964000000
5626,3465888588000000
4516,96288586000000
2212,3120280765000000
3844,7785854981000000
3907,3897842727000000
2678,5193883367000000
4516,96275834000000
2678,5193876510000000
3949,5193706163000000
4936,182506159000000
3078,13660892584000000
10280,5453034967000000
11999,787431529000000
4372,10291385749000000
4994,5020974213000000
4994,5107321483000000
2521,268932628000000
3949,5193700727000000
4854,13660847571000000
4011,13315190818000000
4936,182491116000000
4936,182487505000000
3045,268856211000000
5550,614445826000000
3537,9600023250000000
6657,268810857000000
5691,182396190000000
1701,4415805790000000
3213,182205788000000
11317,10377564203000000
1842,787042576000000
5323,95983202000000
1826,1823969176000000
4662,959853517000000
2169,2255806275000000
1831,95798337000000
1692,354993582000000
4052,9336641000000
2457,1305336640000000
1842,700536637000000
7802,12191751577000000
7802,12191743999000000
1842,700581743000000
4468,4761338399000000
6202,959745847000000
9706,3897340780000000
2353,1046125891000000
3253,9365985000000
5293,873273426000000
3021,614073424000000
4662,959704247000000
1842,959704244000000
7802,12191717606000000
4324,441318602000000
4572,1478105924000000
3372,441297601000000
3372,441278435000000
5327,527661289000000
5327,527657851000000
1578,1823639384000000
3021,614039380000000
1578,1823646907000000
5327,527645942000000
4572,1478045123000000
1578,1823641124000000
2042,1218838515000000
2042,1218833353000000
2294,1823623365000000
2294,1823621257000000
1375,1823528396000000
5175,9128395000000
4596,3897201122000000
3578,3551582552000000
4124,10031581178000000
1375,1823594391000000
4656,1477983368000000
1375,1823582551000000
2980,613935849000000
6871,354725115000000
6402,14092273995000000
10280,5020260107000000
10513,873055793000000
3696,181913339000000
2174,95505132000000
2174,354671247000000
1479,441063286000000
5175,9124075000000
2174,9093545000000
8243,12796129067000000
4656,1477729026000000
1842,1045820291000000
1842,1045818272000000
3564,613775045000000
3564,613768394000000
3564,613764958000000
6871,1477748224000000
4656,1477730174000000
3969,9029182000000
3239,3032826468000000
2605,181698303000000
7330,1477672447000000
3589,95249989000000
3886,1823249305000000
8312,3896808290000000
1479,1391237564000000
2211,8820794000000
2108,8921259000000
8098,1477468971000000
2106,4933468965000000
3012,95119147000000
2174,8719143000000
4329,1736791490000000
4265,3032791487000000
3893,3637592590000000
6837,95078351000000
2486,267867575000000
8748,872748606000000
2081,2600717665000000
2106,4933490850000000
1581,1477466003000000
3564,440665969000000
5316,4933428675000000
3893,3637383979000000
3893,3637378657000000
7761,786213401000000
1456,181326253000000
2106,4933464205000000
7820,1650243213000000
1479,1390959186000000
3240,94925107000000
3191,267708308000000
3191,526863457000000
2976,613253944000000
2500,7438823945000000
1456,181323967000000
8033,8518408000000
3969,8513711000000
4603,8447470000000
2372,958760915000000
5974,8360912000000
6336,94760866000000
6003,958805159000000
4015,440405109000000
2356,872385032000000
4655,1477172462000000
4826,94770812000000
2133,1477168253000000
6336,94757509000000
6336,94756779000000
3844,353936770000000
3735,613114302000000
3844,785914298000000
2802,1477100005000000
7429,181111148000000
3951,1909107497000000
3781,1217880716000000
3781,1304263956000000
3696,181072503000000
1630,2254732600000000
4168,8293352000000
10513,872118613000000
5160,8118613000000
5883,612951541000000
8026,958510826000000
1855,1390445854000000
3228,181061212000000
4060,267391019000000
4060,267375111000000
3740,1908893233000000
1855,1390454970000000
4212,267173515000000
2078,439973512000000
10654,94400758000000
2094,3204833894000000
2094,3204825772000000
15723,3204728300000000
4241,180786445000000
3844,353558351000000
2356,353530052000000
4267,267221680000000
11863,1044704131000000
10654,1303868429000000
3735,526322481000000
1796,2427120742000000
2927,180719029000000
2078,439915708000000
2356,353491145000000
2093,1476714970000000
4565,7903326000000
10713,1563046795000000
6305,612646794000000
2980,612593656000000
3012,353393655000000
10654,1390262512000000
4436,7956638582000000
10713,1649432830000000
2059,1822260875000000
3012,94217522000000
4059,180615924000000
3350,7847530000000
6086,439725027000000
5641,1303725026000000
2078,1562980830000000
4212,266980095000000
5419,7956588968000000
8449,3982152583000000
4001,4327730843000000
2078,1303765887000000
5641,1303728986000000
5641,1303723268000000
8076,612503954000000
4018,2772461007000000
2381,94061006000000
16509,28692423309000000
4847,3982062545000000
3964,871680804000000
2381,94055062000000
3227,5018813250000000
5261,5364408250000000
8599,785276406000000
7972,1217238752000000
3253,2685883586000000
3253,2685883548000000
4116,28433179268000000
4116,28346768625000000
13346,871456577000000
2341,525980048000000
6342,266720861000000
5262,93889982000000
3253,2685862530000000
6176,93838559000000
4116,23681028460000000
2286,5882628458000000
3600,15732173360000000
13346,871373359000000
3600,13312910791000000
5116,4586615928000000
13346,871356079000000
3874,1735419994000000
5438,612107556000000
4035,7388323000000
3759,7303954000000
3600,15732036432000000
2911,352836429000000
3759,7256563000000
8127,11671256560000000
17349,871260071000000
17349,871248867000000
13346,871288203000000
5615,4500083917000000
5582,7178463289000000
2549,352828272000000
4104,179992575000000
2295,5018231634000000
1912,5104631030000000
3131,1043946214000000
2908,7610346213000000
5608,2080757553000000
2831,1389557553000000
2708,5018284244000000
5608,2080732584000000
2323,1043885947000000
1637,957478397000000
1456,93458268000000
2908,7610361076000000
1951,5190987596000000
1692,179811656000000
3012,93410854000000
3631,870939022000000
3146,93285741000000
1912,5191029961000000
4272,2512590730000000
2133,1475716100000000
5304,6883223000000
5116,4586041012000000
2419,4672404126000000
2482,3030796617000000
1456,1475631661000000
7527,1302758248000000
5070,2080315785000000
3566,1043510749000000
4335,7523486580000000
5304,6846094000000
8223,10633618544000000
5607,4845038497000000
4278,7523381615000000
1831,1388983241000000
3388,1129646252000000
3049,1129617690000000
1845,524978579000000
3194,6553327000000
2828,6671069000000
8223,10633571377000000
2446,12188760946000000
2409,5103993243000000
2384,5103975738000000
4796,3807864974000000
8519,265572695000000
4555,438320718000000
5089,870396054000000
5089,870378871000000
4345,5276596379000000
1956,265328385000000
7257,2684494954000000
2819,2079743235000000
1438,178929987000000
3008,1993316153000000
7595,438158524000000
5225,2598105720000000
2223,6107754000000
3196,2598010986000000
4137,956410949000000
4137,956418391000000
4563,6018390000000
4137,956411373000000
1781,265196025000000
3196,2598055318000000
3196,2598003256000000
4671,178786661000000
4062,6073940000000
4563,6015121000000
1763,610703340000000
1589,524303337000000
4599,92333204000000
4671,178732785000000
2836,1129155793000000
1763,610713972000000
3861,92271075000000
2556,2597969931000000
2556,2597968303000000
2533,2597937768000000
2148,437908528000000
5750,178644146000000
2874,5844145000000
5750,178643580000000
2286,5880878852000000
2591,8818423745000000
5750,178659971000000
3589,524129946000000
1589,524263631000000
5750,178645690000000
6459,178609908000000
2052,5636229000000
13396,4930345794000000
7638,178353308000000
7638,264736005000000
5030,5016716429000000
2810,1647150013000000
3196,5580017000000
3196,5515755000000
3196,5512831000000
2253,5615660000000
4403,1042226467000000
7245,264626466000000
5030,5103094181000000
7579,3893444996000000
2094,178239094000000
2094,178199146000000
2094,178193232000000
2094,178205750000000
2356,5474937000000
2356,5461401000000
5693,5534926458000000
2078,350938459000000
2078,437323314000000
2993,2683693250000000
3964,869285796000000
8557,437282850000000
4062,5341364000000
2619,5307865000000
3345,5286761000000
12177,3202066564000000
12177,3202045067000000
7282,3374880664000000
8948,3288458866000000
2504,869238702000000
3964,869223299000000
2504,869211108000000
6070,869184033000000
3964,869218230000000
5265,1473976695000000
7307,2078775886000000
3360,437175885000000
7307,2078783721000000
8736,3461183718000000
8864,3547563665000000
7307,2078771191000000
3272,177954166000000
5265,1387551111000000
4387,350740744000000
3598,264331683000000
1804,1041928575000000
5224,1301069982000000
1671,5069981000000
2290,5016288313000000
2290,5016258191000000
2351,1387524985000000
3065,523523403000000
2094,264308379000000
5224,1301093234000000
5068,869049940000000
1671,5103336000000
3033,16680168397000000
2049,4238557871000000
3872,10372942928000000
5068,869035745000000
2081,264207922000000
5068,782603913000000
5068,782591105000000
5068,782587903000000
5186,2596953304000000
18346,9854528289000000
5205,2683335826000000
5281,2769722933000000
4927,3633715002000000
4927,3633713285000000
5205,2683298875000000
5662,9076881216000000
3872,10372858295000000
1518,1387291512000000
2078,1300600801000000
2078,1300600798000000
3951,2769597951000000
3951,2769591666000000
3951,2769570761000000
5116,4583937936000000
2550,436826473000000
3514,2337508943000000
4062,4595771000000
2978,4548568000000
3744,4410888297000000
5615,4497276053000000
3037,6570763489000000
3083,90930762000000
2446,1214074992000000
1917,1214019938000000
1917,1214010779000000
4003,263551404000000
5581,4529048000000
10918,5015387596000000
10280,176995015000000
10280,349784192000000
2333,6225134967000000
4134,4151413184000000
4555,4237766034000000
4192,1127420798000000
3010,90568888000000
2446,1732301350000000
2295,7952903267000000
2550,1300102521000000
10326,1127315038000000
2295,7952891048000000
5210,7952878341000000
3569,1645721533000000
3569,1645718148000000
9529,1300088324000000
3569,1645736420000000
9886,1213701380000000
11400,781553928000000
11400,781553926000000
13676,5015048333000000
3318,176864171000000
4054,176783208000000
4054,176763718000000
1908,1299953233000000
3243,695098673000000
1068,1299889231000000
3243,695094960000000
1068,1904471116000000
1799,349270335000000
1523,2250148280000000
4117,3748276000000
1077,1126997692000000
